6/20/2019,1.02,0.9547,0.9069,0.8589,0.8515,0.844,0.8506,0.8571,0.8636,0.8701,0.8871,0.9041,0.9212,0.9384,0.9506,0.963,0.9754,0.9879,1.0004,1.013
6/21/2019,1.025,0.9748,0.9294,0.884,0.8766,0.8691,0.8769,0.8847,0.8925,0.9003,0.9173,0.9343,0.9514,0.9686,0.9809,0.9933,1.0057,1.0182,1.0308,1.0434
6/24/2019,1.05,0.9646,0.9118,0.8588,0.8514,0.8439,0.8518,0.8596,0.8674,0.8752,0.8922,0.9092,0.9263,0.9434,0.9557,0.9681,0.9805,0.9929,1.0055,1.0181
6/25/2019,1.05,0.9696,0.9117,0.8537,0.8438,0.8338,0.8417,0.8495,0.8573,0.8651,0.8821,0.8991,0.9162,0.9333,0.9456,0.958,0.9704,0.9828,0.9954,1.008
6/26/2019,1.06,0.9846,0.9343,0.8838,0.8764,0.869,0.8768,0.8846,0.8924,0.9003,0.9159,0.9317,0.9474,0.9633,0.9747,0.9862,0.9977,1.0093,1.0209,1.0326
6/27/2019,1.06,0.9696,0.9193,0.8688,0.8614,0.854,0.8605,0.867,0.8736,0.8801,0.8958,0.9115,0.9273,0.9431,0.9545,0.966,0.9775,0.9891,1.0007,1.0124
6/28/2019,1.05,0.9646,0.9193,0.8739,0.864,0.8539,0.8605,0.867,0.8736,0.8801,0.8945,0.9089,0.9233,0.9378,0.9493,0.9607,0.9722,0.9838,0.9954,1.0072
7/1/2019,1.05,0.9746,0.9319,0.889,0.879,0.869,0.8755,0.8821,0.8886,0.8951,0.9095,0.9239,0.9384,0.9529,0.9643,0.9758,0.9873,0.999,1.0106,1.0223
7/2/2019,1.045,0.9596,0.9219,0.8841,0.869,0.8539,0.8591,0.8644,0.8696,0.8749,0.888,0.9011,0.9142,0.9274,0.9389,0.9503,0.9619,0.9735,0.9851,0.9968
7/3/2019,1.045,0.9596,0.9219,0.8841,0.869,0.8539,0.8579,0.8618,0.8658,0.8697,0.8815,0.8933,0.9051,0.917,0.9285,0.9399,0.9515,0.9631,0.9747,0.9864
7/5/2019,1.075,0.9946,0.9645,0.9342,0.9216,0.909,0.9117,0.9144,0.917,0.9197,0.9315,0.9433,0.9552,0.9671,0.9768,0.9866,0.9963,1.0061,1.016,1.0259
7/8/2019,1.07,0.9997,0.9695,0.9392,0.9292,0.9191,0.9218,0.9245,0.9271,0.9298,0.9403,0.9508,0.9613,0.9719,0.9816,0.9914,1.0012,1.011,1.0209,1.0308
7/9/2019,1.075,1.0046,0.982,0.9593,0.9493,0.9392,0.9393,0.9394,0.9395,0.9395,0.95,0.9606,0.9711,0.9817,0.9915,1.0013,1.011,1.0209,1.0308,1.0407
7/10/2019,1.035,0.9697,0.9395,0.9092,0.9018,0.8942,0.8982,0.9021,0.906,0.91,0.9244,0.9388,0.9533,0.9678,0.9802,0.9926,1.005,1.0175,1.0301,1.0428
7/11/2019,1.045,0.9897,0.957,0.9242,0.9218,0.9194,0.9246,0.9298,0.935,0.9402,0.9546,0.9691,0.9836,0.9981,1.0105,1.0229,1.0354,1.0479,1.0605,1.0732
7/12/2019,1.035,0.9848,0.952,0.9192,0.9117,0.9042,0.9107,0.9172,0.9238,0.9303,0.946,0.9617,0.9775,0.9934,1.0057,1.0182,1.0306,1.0431,1.0557,1.0683
